# Posterior probabilities of HI were assessed using the estimated fraction of haploinsufficient genes as prior (24%), thus some genes may have less observed PTVs that expected and even though have a low posterior probability.
# name = HGNC symbol
# posterior = posterior of being intolerant to PTVs 
# observedtruncationcount = number of PTVs in the gene
# expectedtruncationcount = number of expected PTVs in the gene as a function of its de novo mutation rate and number of synonymous mutations
name posterior observedtruncationcount expectedtruncationcount
STOML2 0.7147558424796804 0 6.115488376549588
WSB1 0.7148341880446241 0 6.116697889891924
ALDH1A2 0.7149079949195016 0 6.117837516823359
IFNAR2 0.7149650499279316 0 6.1187186054278495
ADCK5 0.7149993435660867 0 6.119248245964562
EGR1 0.7150095925144373 0 6.119406541027285
ZSCAN18 0.7151217884189922 0 6.121139631333179
PELI2 0.7151808710049388 0 6.122052445184255
TMEM200C 0.7154188456605804 0 6.125730259304049
PRDM16 0.715572824687059 2 15.293845342761763
FAM171B 0.7157698446889832 1 10.714025410169485
LSM14B 0.7161393923276388 0 6.136877365953833
S100PBP 0.7161770348640613 0 6.137460177897045
WASF3 0.7162671741428234 0 6.138855976210977
C7orf25 0.7163841584050964 0 6.140667865932104
DENND4B 0.7163937675667126 3 19.889418323523238
COPS4 0.7165915366605816 0 6.1438809167572295
TFAP2B 0.7167319109759895 0 6.146056637101275
DCTN4 0.7168623614685399 0 6.14807912857148
MB21D2 0.7169394102184429 0 6.149273949560742
IPMK 0.7171121635122325 0 6.151953608878669
THRB 0.7178085954072759 0 6.162766365091571
TMTC2 0.7179013114370166 1 10.747074290942379
ABHD8 0.7179489466881531 0 6.1649474088623695
PPP1R10 0.7179917423929777 2 15.331346985747398
KLF5 0.7180827714107024 0 6.167027644388898
CBX2 0.7182167729902798 0 6.169111230138963
GMEB2 0.7182226425887974 0 6.169202510076692
ZC3H10 0.718708220166334 0 6.176757884174876
MNT 0.7188592766013433 0 6.179109874041998
PBX1 0.7189006037599732 0 6.179753483204209
DNM1L 0.7190735490064105 1 10.76531467675159
E2F3 0.7191489253779207 0 6.183621938034738
GSPT1 0.7191987208864368 0 6.184397923497944
RARG 0.7192642833598163 0 6.185419740495862
EXT1 0.7192884123227694 1 10.768663039106865
MYO5B 0.7193026715266527 4 24.517486913087946
ARHGAP44 0.7197752868027893 1 10.776256126407478
ZDHHC6 0.7199956310658466 0 6.196827966623939
LRSAM1 0.7205301836492912 1 10.788045127358837
ISY1-RAB43 0.7206013908723966 0 6.206290951792925
CAMK2A 0.7211365923060521 0 6.214662153610078
TBC1D14 0.7211522797718222 1 10.79777487575262
NCOA5 0.7212194108235636 1 10.7988256182857
PGD 0.7212421012975699 0 6.216313604567034
SEL1L 0.7212608624797037 1 10.79947450163386
SEMA4B 0.7213039304602674 1 10.800148749605583
DNAJA2 0.7213171804884656 0 6.2174889948359215
PNLIP 0.7214356582488566 0 6.219344199817952
PKNOX2 0.7214897597761016 0 6.220191519242032
FAM196A 0.7215885534001703 0 6.2217390516537066
PIAS4 0.7216115953101168 0 6.222100035412456
CYTH1 0.7218039191685985 0 6.225113773968788
LIG1 0.7219085942559877 1 10.809621786151782
PEX3 0.7219254198140357 0 6.227018364041794
FZD4 0.7219642471914318 0 6.227627112602705
WIPF1 0.7220111115497613 0 6.228361937255704
MASTL 0.722301911969699 1 10.815790542138657
NUP205 0.7224196820257629 5 29.14910749220157
PHTF2 0.722422216057303 1 10.817678453166723
PCSK7 0.7224821594820635 1 10.818619322917641
POM121 0.7225623835084005 1 10.819878712103428
PCYOX1L 0.7227538921609535 0 6.2400187970983385
SLC16A7 0.7228669876786085 0 6.241795353431954
FNTB 0.7229505877305591 0 6.243108868819538
CASP2 0.7230201759098076 0 6.244202417556082
TDRD5 0.7230950104535504 2 15.411113005016524
ADAM11 0.7231511773191178 1 10.829128711741134
SPRYD3 0.7231681428553679 0 6.246528218908782
TFEB 0.7231766338041073 0 6.246661706178138
KCNV1 0.7232436791021334 0 6.247715822486244
DGCR2 0.7233067487454434 0 6.248707575674464
SEMA6B 0.7234048414189329 1 10.833117536605252
PPP1R12B 0.7235221652521042 2 15.417830400621582
CCT7 0.723563183074829 0 6.252741375034299
MCM4 0.7238165481444314 1 10.839596368082496
RFWD2 0.7239855261164093 1 10.84225722181261
TEK 0.7240445141632481 2 15.426053531686197
RINL 0.7241393935187881 0 6.261813807514705
MARCH7 0.7247870485544371 1 10.854892352798712
LRRC14 0.7249148177211193 0 6.274041399345229
TMEM8B 0.7249308743865814 0 6.274294821116338
PCNXL3 0.725049461390374 4 24.607635570213343
TRPC1 0.7250498820082318 1 10.859040602953376
PDCD11 0.7253719042154493 4 24.61272798287906
IRF4 0.7254894848693538 0 6.283117074677976
LMX1B 0.7255371224764137 0 6.283869941449957
KCNJ2 0.7257079142757327 0 6.28656981036739
DNAJB14 0.7259479804664978 0 6.290366534341631
GATA2 0.7260826390371219 0 6.292497109229277
DDI2 0.7261085996076053 0 6.292907933704485
KIAA1211 0.7261595390679855 2 15.459448523275947
COG3 0.7261605981165007 1 10.876598082526312
SLC16A9 0.7261785175280973 0 6.294014501245462
GABPB1 0.726189815677201 0 6.294193329789483
DGKA 0.7263540627882049 1 10.879660775972622
SERPINC1 0.7266156805743901 0 6.300937329973145
CORO1C 0.7267418409161228 0 6.3029364638853345
CYP26A1 0.7267605607617117 0 6.303233147194189
RILPL1 0.72684256350001 0 6.304532925144983
SIRPA 0.7271609769316161 0 6.309582222991329
CSNK2A2 0.7271964609495153 0 6.3101451450371995
DNAJA1 0.7273205251624015 0 6.312113671986285
RIN3 0.7273317669310569 1 10.895159275380758
PDE3B 0.7274390357796616 2 15.479729008093988
ELF3 0.7274844779017093 0 6.31471596923548
GAB1 0.727521171684911 1 10.898165718424531
RANGAP1 0.7275744640275176 0 6.316144666797904
ALDH1A1 0.7275772464059007 0 6.316188846948075
HMGCS1 0.7276044996827474 0 6.316621604547541
PELI3 0.7277484508774846 0 6.318907870025393
BTBD2 0.7278789481228525 0 6.320981110762837
SEPT9 0.7282474758254005 0 6.326839362251311
TAX1BP1 0.7285478481084388 1 10.914485077199823
TMEM39A 0.7286077086043853 0 6.332570569561169
OLFM1 0.7286788222651392 0 6.3337025328691885
TBX5 0.7289970102753358 0 6.338769624995128
ETNK1 0.7290864525677336 0 6.3401946516875
RBM17 0.7291052263920104 0 6.340493800529179
NOVA1 0.7293922679627156 0 6.3450692475843535
ATF7 0.7295181627346489 0 6.3470769751101574
ST3GAL3 0.7296670244059311 0 6.349451729895168
SUV39H2 0.7297631823961099 0 6.3509861530354055
SP110 0.729778926240988 1 10.934104617830059
ZRANB1 0.7298122518022074 1 10.93463650397257
ACTR3B 0.7299027954685038 0 6.353214614639835
SLC17A7 0.7299039259833205 0 6.353232662536128
ARHGAP21 0.730207760788214 5 29.272420917058408
NTN1 0.730218134418813 0 6.358250631797937
CASC3 0.7303821128578136 1 10.943738064948388
RCOR3 0.7304159030696621 0 6.36141092499184
CCDC6 0.7304330598404101 0 6.361685154793728
GNAQ 0.7307661004283516 0 6.367010581259667
TNKS2 0.7308391512092036 2 15.53391364814855
DAB1 0.730930631462973 0 6.369643020826105
TUBGCP2 0.7311981019269417 1 10.956791830050863
PITPNM1 0.7312152602373574 2 15.539933790905549
TRIM38 0.7313108961361663 0 6.375731019156289
ROR1 0.7313157337649997 1 10.958675706769142
COL19A1 0.7313624025841243 2 15.542290456166835
CORO2B 0.7313817356364299 0 6.376865754243745
KIAA1432 0.7315130425204822 3 20.12757118840226
UGT8 0.731794877193335 0 6.383487395253991
FOXN2 0.7322152511743611 0 6.390231589879129
WIZ 0.7323733577086771 1 10.97563708360056
ADAMTSL3 0.7325570862045095 4 24.727189521082547
PPP2R5E 0.7327563319001902 0 6.398922214488346
ACTR1A 0.7327596452084125 0 6.398975465935713
SLC16A14 0.732814541316497 0 6.399857816537156
ADAM23 0.7330160347796181 1 10.9859646314178
TFDP2 0.7330846216889194 0 6.404200523849285
CAPRIN1 0.7332305480239715 1 10.989415284595944
GMEB1 0.7334403058141057 0 6.409923946453635
RAB11FIP2 0.7337691941533866 0 6.415220517212667
PRPH 0.7337963479740381 0 6.415658001186462
ST13 0.7339701042729161 0 6.418458118517529
GRSF1 0.7340334180561806 0 6.41947872253947
RBFOX1 0.7344452007484062 0 6.42612035214284
GPC1 0.7345509784073954 0 6.4278274975206555
PBX2 0.7345810844241556 0 6.428313457863161
TRAF2 0.7346208637117542 0 6.428955614608929
PTPN12 0.7347457068195125 1 11.013838557959339
KPNA3 0.7348802562491413 0 6.433144495141889
SLC43A2 0.735173619247453 0 6.437885116415522
TIA1 0.7351757894846919 0 6.4379201990389365
NRF1 0.7354011588490104 0 6.441564373515021
TRAK1 0.7354633290844044 1 11.025437205136292
ACTL6B 0.7356787175263503 0 6.446055169831171
SS18 0.735695705316941 0 6.446330124049737
ZNF280B 0.7357493457813992 0 6.447198390862843
AEBP2 0.736023914724739 0 6.451644550127179
LCOR 0.7360804214631229 0 6.452559944878545
MAP7 0.7361168289995075 1 11.036017006864906
HNRNPK 0.736681121238069 0 6.462298913382113
GPRIN1 0.7369314656119245 1 11.049229088681223
SNX1 0.7370574995702729 0 6.468408299437723
NTRK2 0.7370592575441272 0 6.468436848119479
FBXL7 0.7371953860129606 0 6.470647884458101
AP2A1 0.7372361628391799 1 11.054177538991876
NXF1 0.7374539711604484 0 6.474849926882076
ZMIZ2 0.7379282288240938 1 11.065430811813677
PRPF38A 0.7379801283145113 0 6.483408287517017
EZH1 0.7380045201257245 1 11.066672510722125
AKT1 0.7381704602203513 0 6.486506914866997
ATN1 0.7382838505997343 2 15.654088020579795
MEF2C 0.7383929181772493 0 6.490130401223544
CHD5 0.7384193285113869 4 24.822029525990807
MTHFD1 0.7385293152198976 1 11.075220278660664
SLC1A2 0.7385629675006599 0 6.49290157614426
CSF1 0.7386076379604595 0 6.493629732480916
HCFC2 0.7386087283506583 1 11.076514710111514
FEZF1 0.7386898441367565 0 6.494969954547403
ZNF821 0.7388008637935167 0 6.496780360513192
FSTL5 0.7392365451135956 1 11.086757063390063
ATP9A 0.7392432379981163 2 15.669733541187227
GPS1 0.7398176909631645 0 6.513385048021451
WDR75 0.7400162978724969 1 11.099500387045406
CREB5 0.7401627517133079 0 6.519029409520314
SUN2 0.74024114290713 1 11.10317958073713
ACSL1 0.740363047084469 1 11.105175192436782
PLG 0.7405394412515677 1 11.108063900716104
DDN 0.7406358316921499 1 11.109642971916621
TH 0.7407172043002053 0 6.528109114800729
TCP11L1 0.7409492928314833 0 6.531913538024914
IRS1 0.7410432761767227 2 15.699189160052029
CSK 0.7413850171819051 0 6.5390619772794345
WASF2 0.7415013173952746 0 6.5409713095048225
ASIC2 0.7415185528669498 0 6.541254316529242
SRC 0.7415498716476693 0 6.541768603427116
ETV1 0.7416102327110271 0 6.542759909305845
PPP2R5A 0.7416606156911071 0 6.543587461303577
FAM20B 0.741807620706542 0 6.5460026537362355
RASGRF1 0.7418545417271295 2 15.712508128081808
TLL1 0.7422146372531028 2 15.718428745854998
HNRPDL 0.7422860004254793 0 6.553868320126933
CDC25A 0.7424296133753936 0 6.556231507819279
KANK2 0.7426991367114715 1 11.143536109802653
ITPRIPL2 0.7427097174593937 0 6.560843169304988
RGL2 0.7427912545032468 1 11.145053422347509
ACVRL1 0.7428032972361862 0 6.562384607150591
CPNE5 0.7428386481565035 0 6.56296699980741
APBB2 0.7430763110292405 1 11.149750965521815
ARID3A 0.7431448756222442 0 6.56801417069089
HNF4A 0.7433559539630523 0 6.571495408178549
FBXO5 0.7435558362555925 0 6.574793721902095
PRODH 0.7435781607200439 0 6.575162208671604
PLAG1 0.7435837247583255 0 6.575254051749864
SYNRG 0.7438200786923803 2 15.744891051664936
TAPT1 0.7440941896598613 0 6.583685629844079
RNF44 0.7441972354511018 0 6.585389021250089
CYP27B1 0.7442068725046204 0 6.585548348927551
ASB7 0.7442611004153951 0 6.58644496271455
CLIP3 0.7442710942978216 0 6.586610216936934
KIAA1967 0.7444233912012567 1 11.171996255512031
PSEN1 0.7444621532276888 0 6.58977029477838
TCP1 0.7447454008143194 0 6.5944580121473235
KCNJ8 0.744839706915476 0 6.596019526564772
GATA6 0.7448887351309895 0 6.596831482534739
NAB1 0.7450252349226403 0 6.599092595383943
ABCC8 0.7450283969612823 3 20.34774659160084
MGAT3 0.7451640584229622 0 6.601393017166853
PSMC2 0.7452563544371996 0 6.602922895876189
ANKRD13D 0.7458927803726403 0 6.613482103030581
PVRL1 0.7460436596092491 0 6.615987958292218
NBEAL2 0.7462431778419153 6 34.11650635094237
GAS7 0.7462532595490213 0 6.619470697816647
IKZF3 0.7464187940918953 0 6.622222583069016
ANKFY1 0.7465348893189943 2 15.789887690334481
DMAP1 0.746656232184679 0 6.6261718816051225
GRAP2 0.7469406558985984 0 6.630905910841072
NAF1 0.7469722081759387 0 6.631431292622796
DNAJC14 0.7470141081429638 1 11.214996244917554
TBC1D5 0.7470962342387002 1 11.216364092068915
RFX3 0.7471703939487251 1 11.217599507947142
CELF4 0.747179300160807 0 6.634880688783543
STRN 0.7473239578064147 1 11.220158468531398
MEGF10 0.7474088771279933 2 15.804441193467309
ARFGEF2 0.7474341746903942 4 24.97059734525906
MKL1 0.7477456094291645 1 11.227190094628583
PPP1R13B 0.7478206228632573 2 15.811309065981174
SPOPL 0.7479591122956446 0 6.647886318720143
PAPD7 0.7481744847578928 0 6.651482977851556
CARD9 0.7482737828240928 0 6.6531419147084865
MAPKAPK5 0.7482829573230221 0 6.653295211653257
ANAPC4 0.7486994245266377 1 11.243125085032093
FBXL20 0.748765071239355 0 6.661356090348138
DCLK1 0.7487725406633817 1 11.244348261469284
TTBK1 0.7488490900165344 2 15.828496329044176
ATP5A1 0.7490429450600595 0 6.666006771907348
KIAA1715 0.7492744914694426 0 6.669884703085055
IRF5 0.7495622887013677 0 6.674708044234955
MEGF9 0.7495655507382252 0 6.674762735524585
SIDT2 0.7495941526617359 1 11.25810949809772
QARS 0.7496643269712916 1 11.259286244546075
CACNB3 0.749690225033176 0 6.676853379646653
CCNF 0.7497215623241278 1 11.260246181526888
ESRRB 0.749749919295674 0 6.67785462913006
RCOR2 0.7497748755016604 0 6.6782732657424635
RNF19B 0.7498977289219589 0 6.680334519120727
ZBTB7C 0.7501111083114503 0 6.683916235606086
SEC61A2 0.7505402018514605 0 6.691125039580452
SLC1A1 0.7506772426998419 0 6.693429079778583
NFKBIL1 0.7513286814084015 0 6.704393174900998
ZBTB10 0.7513579198482001 1 11.287752927668313
BEND7 0.751462285826907 0 6.706644188437261
SLC41A1 0.751526691325577 0 6.707729603879368
ZNF618 0.7517581299942276 1 11.294498760114093
STAM 0.7517653280785855 0 6.711752953102655
TCFL5 0.7517803171329633 0 6.71200575082498
SCN9A 0.751816657763746 4 25.04408750610478
ZNF655 0.7519886978705888 0 6.715521253588073
HDAC7 0.7520049110145756 1 11.298662064204002
SLC35F1 0.7523009459674771 0 6.720792766204109
GABRB3 0.7523584138862772 0 6.721763450898965
ZNF836 0.7525024108044279 1 11.307063554526938
PACS1 0.7525255714171232 1 11.307454953503022
AXL 0.7525578239621877 1 11.308000041056003
RUVBL1 0.7528430831894333 0 6.729955970084665
DDX19A 0.752886968802956 0 6.730698314958765
PCSK1 0.7529458784866512 1 11.314562140565577
NRBP1 0.7530994725154854 0 6.734294164199163
IPPK 0.7531625927322533 0 6.735362643988811
CPE 0.7532059041389015 0 6.736095912541458
GGA1 0.7535429081363428 0 6.741804398941459
DNAJA3 0.7536258363543646 0 6.743209919095094
G2E3 0.753637596842799 1 11.326276471692655
RNF123 0.7538002454806533 2 15.911901360501291
HSPD1 0.7538712544129113 0 6.747371287106546
ALG5 0.7539309653379958 0 6.7483841825917334
ZSCAN5A 0.7539909241720251 0 6.749401450049453
PLBD2 0.7539978603256844 0 6.749519140291104
PEAK1 0.754034264699543 4 25.081605684044792
AP2M1 0.7541601197626732 0 6.752272940156259
UTP18 0.7541757482641444 0 6.752538245266855
BTBD3 0.7543919591611719 0 6.756209748928069
POLDIP3 0.7544046779886046 0 6.756425796753456
CTAGE5 0.7546408270007546 1 11.34330570630425
MSANTD4 0.7546739323475166 0 6.761001246834541
CDYL 0.7546967780164884 0 6.761389620124202
STOX2 0.7550088815404473 1 11.349564987757299
NDNF 0.7552307305476078 0 6.770473705849742
PHF15 0.7552832964009377 1 11.35423593014531
LAMA3 0.7552989620342782 8 43.4345731070307
LEPR 0.7554451814329363 1 11.35699311076059
GPR75-ASB3 0.7557625270189045 0 6.779534433459046
ZNF382 0.7558726179193478 0 6.781411825228634
TBL1XR1 0.7560747656947757 0 6.784860565797574
KPNA4 0.7562299509131675 0 6.7875094157891045
SUN1 0.7563152509015604 1 11.371833086976945
CD19 0.7563671946874223 0 6.789852976346702
SEC61A1 0.7564197362510311 0 6.790750407546833
NTNG2 0.7565619739379195 0 6.793180543688841
PML 0.7567083012665442 1 11.378548759258939
HDAC2 0.7569245115198406 0 6.7993788709661125
TFG 0.757057180284368 0 6.80164868514005
CCT8 0.7571058368018191 0 6.802481354684179
PAX7 0.7572983912019039 0 6.805777691780365
HP1BP3 0.7573168586642014 0 6.806093929472311
NCKAP1 0.7573702655311124 2 15.972742968383773
METAP2 0.7576254957121019 0 6.8113814674923585
CYP2U1 0.7577655288598877 0 6.8137820108800735
SLC7A1 0.7578005939658812 0 6.814383268542885
PRKAR1A 0.7578520222532923 0 6.8152652110909395
GRHL3 0.7579238901470594 0 6.816497885534331
BNC1 0.7581516947704647 1 11.403274028392806
MIER3 0.7582837965279824 0 6.822674732113731
CHAF1B 0.7583379678393475 0 6.823604982453529
GGT1 0.7585587601294396 0 6.827397982057818
POLD3 0.7586661238584925 0 6.829243242290347
ZNF641 0.7588671298084082 0 6.832699436943733
ZNF473 0.7592309027075602 1 11.421826530256109
FBXL17 0.7594313597679451 0 6.842411600630376
RCOR1 0.7594830344620672 0 6.843301861158661
ABI2 0.7595490963290223 0 6.844440176747781
TRIM27 0.7596098625297135 0 6.845487431164456
FGFR4 0.7598882129399499 1 11.43315408385487
LGI2 0.7598921918202899 0 6.850355514591801
CASKIN1 0.7606450619963597 2 16.029090516971777
SMU1 0.7606745818642484 0 6.8638664325119425
PPP2R2A 0.7606948165009598 0 6.864216260970451
LANCL2 0.7609309374782858 0 6.868299960894149
ZRANB2 0.7610175463813893 0 6.869798550627429
SNTG1 0.761158692646724 0 6.8722415962864645
GABRB2 0.7615375090968892 0 6.878803284793513
RPL4 0.761661371293803 0 6.880950322992138
ZBTB34 0.7616985951500391 0 6.881595714388171
F5 0.7621149070265749 5 29.80315451512392
CSRNP1 0.7621985527288209 0 6.8902707587686844
DDX4 0.7623348938827572 1 11.47550586981406
STAMBPL1 0.7624179387042859 0 6.894081408437776
PATL1 0.7626647586718669 1 11.48123867529311
RNF112 0.7628558365386264 0 6.901694774824691
ZNF250 0.7629692883169573 0 6.903668846317462
CCDC135 0.7631199215150531 1 11.489158087333088
ERO1L 0.7632271171745164 0 6.908157515962117
SWT1 0.7632289502106122 1 11.491056642841183
FRS3 0.7634571989476524 0 6.9121659705337635
ARVCF 0.7639581623290798 1 11.503770210984428
SHC3 0.764174196056063 0 6.924674692199346
TNFRSF11A 0.7642777640644861 0 6.926483709650755
RPN1 0.7642963006309298 0 6.926807544958068
SLC2A4 0.7649455041405704 0 6.938160316222689
GABPA 0.7649684631331543 0 6.938562202645237
ZNF654 0.7651335922650744 0 6.941453512464493
CPT1A 0.7652465009415985 1 11.52629848776278
ZNRF3 0.7652613003234777 1 11.526557771042853
STAT5B 0.7653697788943584 1 11.528458647830988
MIER2 0.7657647660667823 0 6.952517985215641
ZNF207 0.7660505291323256 0 6.957534214492425
SGMS1 0.766061121625569 0 6.957720234823347
NUPL1 0.7662802103478816 0 6.961569079688724
UBXN4 0.7663080226869787 0 6.9620578527380195
SMAP2 0.7664160415027216 0 6.963956555092445
CPEB2 0.7666458376439444 1 11.550865034560537
RUNX2 0.7666750869615129 0 6.968512419448658
EPB41L4B 0.7667009329813154 1 11.551834372147006
WDR37 0.7667026271772133 0 6.968996979467008
RORB 0.7670416845867641 0 6.974965834825462
VPS4B 0.7671046133557174 0 6.976074314600785
LCK 0.7671288031927032 0 6.976500470044664
KLHDC10 0.7674621550468091 0 6.982376315240248
PXN 0.767584449025529 0 6.98453340867167
COL15A1 0.7678497737406624 2 16.154950490570513
GABRA4 0.7678499725194605 0 6.989219595016006
ABCA1 0.7679330559589939 5 29.905022703684615
SNX25 0.7679512986756822 1 11.573876074139244
MRVI1 0.7681216012309035 1 11.576884605016525
SLC13A4 0.7682598566707091 0 6.99646093002228
RELB 0.7683233739450716 0 6.997583876052621
LYN 0.7684829145173566 0 7.000405403235545
TTK 0.7685896027962809 1 11.585160180994428
PLXNB1 0.7686306524342303 4 25.334488218723237
NFX1 0.7692084683023147 2 16.178988638540368
DACH1 0.7694578082634107 0 7.017676318977676
COPS2 0.7698359564789076 0 7.024389237797313
CSRNP2 0.7698565141602888 0 7.024754400934299
BLK 0.7699720878324067 0 7.026807745243035
EEF1G 0.7699938619253652 0 7.0271946765229005
GANAB 0.7700493819077942 2 16.19391580245621
ETF1 0.7701909540093553 0 7.030698223295667
ZC3H11A 0.7702931870049371 1 11.615383569638329
DPYSL5 0.7703028708032122 0 7.03268861620664
ATF2 0.7704000299799367 0 7.034417103103474
AGFG1 0.7708489797844942 0 7.042410712711197
SNRNP70 0.770881270662858 0 7.0429860799612864
YBX2 0.7714924491084536 0 7.053886984173522
NEMF 0.7718755497608227 2 16.22646479052453
PDSS1 0.7718793635958384 0 7.060798553299824
ZBTB7B 0.7719210318770949 0 7.061543378562986
KCNA6 0.7724354854435209 0 7.070747205920229
DNM2 0.7724452678773903 1 11.653789563134836
RRM1 0.7727383563206514 1 11.659039782081
PSPC1 0.772857023273993 0 7.07829967071038
THAP4 0.7729384204261193 0 7.079759158842323
LZTS1 0.7730925079550718 0 7.082523030824018
SOX6 0.7734897258258024 1 11.672521262043018
YTHDF1 0.7737147424247314 0 7.093697579537398
FBLN5 0.7737548012742389 0 7.094417730279297
UNC5D 0.7739005719700567 1 11.679906261104476
NUP210L 0.773932162464697 4 25.429076104075648
PAX3 0.7739403029648557 0 7.0977537303953495
GABRG2 0.7739634450873241 0 7.098170046482014
EPS8 0.7740154018021492 1 11.681972036289782
MDM4 0.7740893418467267 0 7.1004353997921275
CLK1 0.7740968545323834 0 7.1005706093506085
PDZRN3 0.7741395508380132 1 11.684206299169576
HK1 0.7743566952840961 1 11.68811625717781
MSANTD2 0.774392137375078 0 7.105887486919384
RIC8B 0.7745781990042002 0 7.10924025486141
RASSF8 0.7748737040059831 0 7.114569190677094
SOX9 0.7749481148582809 0 7.115911847219369
PAK2 0.7750001244310956 0 7.116850485994945
KRT12 0.7750456019161674 0 7.117671363610619
LAMB2 0.7750512320279799 4 25.449241806779696
DEAF1 0.7752051072003627 0 7.120551397027415
LMOD1 0.7753823821612037 0 7.123753983356792
LMNB1 0.7755328141289625 0 7.12647304217098
CHERP 0.7757747760322752 1 11.713716425474901
SPTLC2 0.7759553223634509 0 7.134116814599528
RBM15B 0.776593246833229 1 11.728544427847272
FTSJD2 0.7767385293092197 1 11.731180509289635
SV2A 0.7767506250434348 1 11.731400035742805
ESCO1 0.7768707447156082 1 11.733580557519613
PAX6 0.7768783298751571 0 7.15085107574477
KCNC2 0.7771777037195675 0 7.156289358737162
CNOT6L 0.7772805857697699 0 7.1581594682457315
CSTF3 0.7773119232943579 1 11.741596422313911
BMP6 0.7774761349661388 0 7.161715708596304
POM121C 0.7775123243454827 1 11.745241292584481
KLC1 0.7785733665526771 0 7.181711376339882
GPSM1 0.7785806804359017 0 7.181844900122224
NR6A1 0.7785960388425678 0 7.182125296680656
BANP 0.7786052450232736 0 7.182293379472234
SNX33 0.7795863921605032 0 7.200235541393295
EIF4A1 0.7796971773234158 0 7.202265055743879
CAMK2G 0.7803014657173862 0 7.213348151811278
CMAS 0.7805179944837899 0 7.217324777681524
TESPA1 0.7805246683730619 0 7.217447390753948
PPP2R1A 0.7806302210525973 0 7.219386967081501
KIF1A 0.7806431054802039 3 20.96822537773668
NFIB 0.7808381126187742 0 7.22320902813107
YTHDF2 0.7808914795848562 0 7.224190593870173
CEP76 0.781003207983971 1 11.809113347091678
PTBP2 0.781035463499023 0 7.226839713625764
ABI1 0.7810464549435127 0 7.227041993628711
ADCYAP1R1 0.781124067696183 0 7.228470540575366
OTUD7B 0.7814169676726946 1 11.816732172385468
CNOT6 0.7814421093992262 0 7.234328255267462
ETV6 0.781477943613928 0 7.234988637089566
TSHZ1 0.7815385797319341 1 11.818973468695336
KCNN2 0.7815948183828216 0 7.2371430419585945
PRICKLE1 0.7817127497252886 1 11.822184967897254
PPAT 0.781788624784276 0 7.240717393757665
NR1H4 0.7818592624494705 0 7.242020726052507
DLGAP3 0.7818796389359857 1 11.825263950794644
ZBTB2 0.7818897627084084 0 7.2425835789779525
DDX6 0.7820487252568222 0 7.245517998958324
ZNF24 0.7820722662673512 0 7.245952692978754
NMT2 0.7820809073873849 0 7.246112263158029
ZNF689 0.7821054850491652 0 7.246566148478756
FAM171A1 0.7821078815803023 1 11.829477610721082
GPC6 0.7821242512201547 0 7.246912735586152
ZSCAN22 0.782313328590704 0 7.250405954451919
PSMD3 0.7823854494151365 0 7.251738969092149
ACTR2 0.7824475502700922 0 7.252887039424208
PRDM14 0.782657523018416 0 7.2567705990928
ACVR2B 0.7828158758355308 0 7.259701213036212
CDCA7L 0.782892524585625 0 7.261120295500032
ZBTB44 0.783209744159091 0 7.2669971833605125
DPP8 0.7833651487204195 1 11.852745718676871
MCM6 0.783497040297687 1 11.855192273984638
MDM2 0.7837243247853648 0 7.27654367320928
ACVR1 0.7837343279166252 0 7.276729413922377
KCNA2 0.7837402189186801 0 7.276838802473543
LUC7L2 0.783921204883609 0 7.280200537827394
CCT5 0.7839953323613119 0 7.281578012124424
BAHD1 0.7840223863866518 1 11.864948031598857
HDLBP 0.7840573865476986 2 16.448465802953734
CLCN3 0.784162219104505 1 11.867547642603993
ARPP21 0.7843341221618917 1 11.870745142138995
GPBP1 0.7845679742543091 0 7.292230696358642
PWWP2A 0.7850945326557561 0 7.302044245755865
NFE2L1 0.7851001376502081 1 11.885016003329055
SLC8A3 0.7852221370246898 1 11.887292257974261
ZGPAT 0.7852797575228602 0 7.305500460649902
IL16 0.7853423326664871 2 16.47240298007067
SESN3 0.785389046127217 0 7.307540754338051
PTPRS 0.7858780159525371 4 25.648147334558974
EYA3 0.7860234401173412 0 7.319399109771583
GATM 0.7861016694759607 0 7.32086317602907
FAR1 0.7864169647475682 0 7.326767897212063
GRIA2 0.786422955943747 1 11.90974736191312
SLC11A2 0.78643018114536 0 7.327015547098881
IL10RA 0.7864545640959146 0 7.327472466015298
WASL 0.7864727663289585 0 7.3278135875173875
TLR3 0.7866301023410639 1 11.913630251100727
HK2 0.786883249909546 1 11.918379148566888
IL22RA1 0.7870862630230149 0 7.339323323663118
ZNF319 0.7872789935540124 0 7.3429441094913575
PICALM 0.7874351990145022 0 7.345880463808475
HSPH1 0.787450095904804 1 11.929027780788806
TKT 0.7876952612435265 0 7.3507726171468075
CHST15 0.7878829152475915 0 7.354305384658094
CCDC36 0.7878946451748885 0 7.354526287668689
MYH14 0.7879395961826989 4 25.68684171729806
PDE4A 0.7880713228600134 1 11.940721840607711
AKT3 0.7882111136329666 0 7.36048953038828
BCAR1 0.7885605232942355 1 11.949948263803666
PDE1B 0.7887189590892006 0 7.370072541916933
FAM65A 0.7890912108216156 2 16.54284202906718
KANSL2 0.7894840723054035 0 7.384542078513725
SRSF6 0.7898249939565318 0 7.391001881033581
SMAD4 0.7902412857280533 0 7.398900237856688
UBP1 0.7904288033897475 0 7.402461795585695
